id;sciservicio_id;titulo_habilitante_id;created_at;updated_at;nota;servicio
7028;7;6050;2016-02-03 17:26:51.213;2016-02-03 17:26:51.213;NULL;
7029;NULL;6050;2016-02-03 17:26:51.213;2016-02-03 17:26:51.213;NULL;TRANSFERENCIA  DE DATOS BAJO LAS MODALIDADES DE ENLACES INALAMBRICOS PUNTO  A PUNTO, ACCESO A INTERNET, LINEAS ARRENDADAS Y REDES VIRTUALES PRIVADAS.
7030;NULL;6051;2016-02-03 17:26:52.400;2016-02-03 17:26:52.400;NULL;Acceso a Internet
7031;18;6052;2016-02-03 17:27:36.587;2016-02-03 17:27:36.587;NULL;Acarreador de servicios de internet
7032;3;6053;2016-02-03 17:27:47.027;2016-02-03 17:27:47.027;NULL;Transferencia de Datos bajo las modalidades de Enlaces Inalámbricos Punto a Punto, Acceso a Internet y Líneas Arrendadas
7033;NULL;6054;2016-02-03 17:32:26.683;2016-02-03 17:32:26.683;NULL;Radioaficionado Intermedia Clase B
7036;18;6056;2016-02-03 19:25:58.163;2016-02-03 19:25:58.163;NULL;
7037;18;6056;2016-02-03 19:25:58.180;2016-02-03 19:25:58.180;NULL;
7038;4;6057;2016-02-03 19:44:22.760;2016-02-03 19:44:22.760;NULL;
7039;3;6057;2016-02-03 19:44:22.777;2016-02-03 19:44:22.777;NULL;Bajo la modalidad de Acceso a Internet a través de su red de tipo híbrido fibra-coaxial (HFC)
7040;7;6058;2016-02-03 19:48:19.467;2016-02-03 19:48:19.467;NULL;
7041;7;6059;2016-02-03 20:03:36.077;2016-02-03 20:03:36.077;NULL;
7042;NULL;6060;2016-02-03 20:54:22.593;2016-02-03 20:54:22.593;NULL;Comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros
7043;18;6061;2016-02-03 21:14:07.533;2016-02-03 21:14:07.533;NULL;
7044;18;6061;2016-02-03 21:14:07.550;2016-02-03 21:14:07.550;NULL;
7045;18;6062;2016-02-03 21:15:47.067;2016-02-03 21:15:47.067;NULL;
7047;NULL;6064;2016-02-03 21:51:34.240;2016-02-03 21:51:34.240;NULL;Comunicaciones de voz propias de la empresa,  sin la posibilidad de brindar servicios a terceros
7048;NULL;6065;2016-02-03 22:07:28.103;2016-02-03 22:07:28.103;NULL;Radioaficionado Superior Clase A
7049;NULL;6066;2016-02-04 16:07:15.213;2016-02-04 16:07:15.213;NULL;Radioaficionado Novicio (Clase C)
7051;18;6068;2016-02-04 16:40:00.607;2016-02-04 16:40:00.607;NULL;Servicios de Telecomunicaciones disponibles al público
7053;18;6070;2016-02-04 17:52:13.290;2016-02-04 17:52:13.290;NULL;Servicios Fijo por Satélite
7054;4;6071;2016-02-04 17:53:22.710;2016-02-04 17:53:22.710;NULL;
7055;NULL;6072;2016-02-04 18:10:33.823;2016-02-04 18:10:33.823;NULL;Comunicaciones de voz propias de la empresa, sin posibilidad de brindar servicios a terceros
7057;NULL;6074;2016-02-08 20:18:10.357;2016-02-08 20:18:10.357;NULL;Servicio Fijo (Se establecen enlaces de microondas mediante 22 Tablas)
7060;NULL;6077;2016-02-08 21:12:38.430;2016-02-08 21:12:38.430;NULL;RADIOAFICIONADO frecuencias según adendum V del PNAF
7061;NULL;6078;2016-02-08 21:51:36.080;2016-02-08 21:51:36.080;NULL;Servicio Fijo por Satélite (Se adecua Acuerdo Ejecutivo No.279-2008 MGP)
7063;NULL;6080;2016-02-08 22:40:43.987;2016-02-08 22:40:43.987;NULL;Servicio Fijo por Satélite
7066;NULL;6083;2016-02-09 17:17:39.793;2016-02-09 17:17:39.793;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría superior (Clase A)
7067;NULL;6084;2016-02-09 18:12:01.287;2016-02-09 18:12:01.287;NULL;Comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros
7068;NULL;6085;2016-02-09 20:32:13.250;2016-02-09 20:32:13.250;NULL;Comunicaciones de voz propias de la institución bancaria, sin la posibilidad de brindar servicios a terceros
7071;NULL;6088;2016-02-09 22:00:57.883;2016-02-09 22:00:57.883;NULL;
7072;4;6089;2016-02-10 14:50:36.760;2016-02-10 14:50:36.760;NULL;
7073;4;6090;2016-02-10 15:10:56.727;2016-02-10 15:10:56.727;NULL;Servicios Fijo por Satélite
7074;NULL;6091;2016-02-10 15:26:54.170;2016-02-10 15:26:54.170;NULL;NULL
7077;NULL;6094;2016-02-11 15:52:00.757;2016-02-11 15:52:00.757;NULL;SISTEMA DE RADIO COMUNICACION PUNTO A PUNTO Y MULTIPUNTO EN LA TRANSMISION DE AUDIO Y VIDEO EN UHF
7078;18;6095;2016-02-11 15:54:02.617;2016-02-11 15:54:02.617;NULL;Enlaces del Servicio Troncalizado, en la transmisión de audio y  video en forma analógica y digital.
7079;18;6096;2016-02-11 15:57:10.850;2016-02-11 15:57:10.850;NULL;SERVICIO TRONCALIZADO, EN LA TRANSMISION DE AUDIO Y VIDEO(ANALOGICA Y DIGITAL)
7080;18;6097;2016-02-11 16:15:42.673;2016-02-11 16:15:42.673;NULL;SERVICIO TRONCALIZADO, EN LA TRANSMISION DE AUDIO Y VIDEO(ANALOGICA Y DIGITAL)
7082;3;6099;2016-02-11 19:36:15.363;2016-02-11 19:36:15.363;NULL;
7083;NULL;6099;2016-02-11 19:36:15.363;2016-02-11 19:36:15.363;NULL;Acceso a Internet
7084;7;6099;2016-02-11 19:36:15.380;2016-02-11 19:36:15.380;NULL;
7085;NULL;6099;2016-02-11 19:36:15.380;2016-02-11 19:36:15.380;NULL;Redes privadas virtuales
7086;NULL;6099;2016-02-11 19:36:15.380;2016-02-11 19:36:15.380;NULL;Video conferencia
7087;7;6100;2016-02-11 19:37:49.753;2016-02-11 19:37:49.753;NULL;Pre y post pago.
7088;7;6101;2016-02-11 19:39:42.443;2016-02-11 19:39:42.443;NULL;
7089;NULL;6101;2016-02-11 19:39:42.443;2016-02-11 19:39:42.443;NULL;Acceso a Internet mediante el uso de banda libre.
7090;NULL;6102;2016-02-11 19:41:26.677;2016-02-11 19:41:26.677;NULL;Acceso a Internet
7091;NULL;6103;2016-02-11 19:46:16.163;2016-02-11 19:46:16.163;NULL;ACARREADOR DE SERVICIO DE INTERNET
7092;NULL;6103;2016-02-11 19:46:16.163;2016-02-11 19:46:16.163;NULL;REDES PRIVADAS VIRTUALES
7093;18;6104;2016-02-11 19:47:30.693;2016-02-11 19:47:30.693;NULL;
7094;18;6104;2016-02-11 19:47:30.693;2016-02-11 19:47:30.693;NULL;
7095;18;6104;2016-02-11 19:47:30.693;2016-02-11 19:47:30.693;NULL;
7096;18;6104;2016-02-11 19:47:30.693;2016-02-11 19:47:30.693;NULL;
7097;NULL;6105;2016-02-12 14:57:55.017;2016-02-12 14:57:55.017;NULL;Comunicaciones de voz propias de la empresa sin la posibilidad de brindar servicios a terceros
7098;NULL;6106;2016-02-12 15:08:38.110;2016-02-12 15:08:38.110;NULL;Comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros
7099;NULL;6107;2016-02-12 15:32:02.713;2016-02-12 15:32:02.713;NULL;Comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros
7100;NULL;6108;2016-02-12 15:52:50.323;2016-02-12 15:52:50.323;NULL;Comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros
7103;NULL;6111;2016-02-12 17:40:44.157;2016-02-12 17:40:44.157;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Superior
7104;NULL;6112;2016-02-12 18:00:16.773;2016-02-12 18:00:16.773;NULL;Servicio de Radiocomunicación en Muy Alta Frecuencia (VHF)
7105;NULL;6113;2016-02-12 18:07:44.057;2016-02-12 18:07:44.057;NULL;Servicio de Radiocomunicación en Muy Alta Frecuencia (VHF)
7106;NULL;6114;2016-02-12 18:20:50.523;2016-02-12 18:20:50.523;NULL;Servicio de comunicación para la seguridad ciudadana
7111;NULL;6119;2016-02-12 19:59:36.497;2016-02-12 19:59:36.497;NULL;Radioaficionado
7112;NULL;6120;2016-02-12 19:59:53.217;2016-02-12 19:59:53.217;NULL;Radioaficionado
7113;NULL;6121;2016-02-12 20:01:27.967;2016-02-12 20:01:27.967;NULL;Radioaficionado
7114;NULL;6122;2016-02-12 20:04:21.623;2016-02-12 20:04:21.623;NULL;Radioaficionado
7115;NULL;6123;2016-02-12 20:06:04.717;2016-02-12 20:06:04.717;NULL;Radioaficionado
7116;NULL;6124;2016-02-12 20:06:55.767;2016-02-12 20:06:55.767;NULL;Radioaficionado
7117;NULL;6125;2016-02-12 20:07:41.937;2016-02-12 20:07:41.937;NULL;Radioaficionado
7118;NULL;6126;2016-02-12 20:11:43.140;2016-02-12 20:11:43.140;NULL;Radioaficionado
7119;NULL;6127;2016-02-12 20:13:47.340;2016-02-12 20:13:47.340;NULL;Radioaficionado
7120;NULL;6128;2016-02-12 20:18:04.497;2016-02-12 20:18:04.497;NULL;Banda Ciudadana
7121;NULL;6129;2016-02-12 20:21:43.013;2016-02-12 20:21:43.013;NULL;Radioaficionado
7122;NULL;6130;2016-02-12 20:22:56.997;2016-02-12 20:22:56.997;NULL;Radioaficionado
7123;NULL;6131;2016-02-12 20:24:22.483;2016-02-12 20:24:22.483;NULL;Radioaficionado
7124;NULL;6132;2016-02-12 20:27:55.357;2016-02-12 20:27:55.357;NULL;Radioaficionado
7126;NULL;6134;2016-02-12 20:29:21.017;2016-02-12 20:29:21.017;NULL;Radioaficionado
7127;NULL;6135;2016-02-12 20:29:40.780;2016-02-12 20:29:40.780;NULL;Radioaficionado
7128;NULL;6136;2016-02-12 20:30:14.780;2016-02-12 20:30:14.780;NULL;Radioaficionado
7129;NULL;6137;2016-02-12 20:31:11.733;2016-02-12 20:31:11.733;NULL;RADIOAFICIONADO
7130;NULL;6138;2016-02-12 20:31:27.813;2016-02-12 20:31:27.813;NULL;Radioaficionado
7138;NULL;6146;2016-02-12 20:42:53.767;2016-02-12 20:42:53.767;NULL;Radioaficionado
7140;NULL;6148;2016-02-12 20:45:12.000;2016-02-12 20:45:12.000;NULL;Radioaficionado
7141;NULL;6149;2016-02-12 20:56:00.393;2016-02-12 20:56:00.393;NULL;Radioaficionado
7142;NULL;6150;2016-02-12 20:58:18.533;2016-02-12 20:58:18.533;NULL;Radioaficionado
7144;NULL;6152;2016-02-12 21:01:35.470;2016-02-12 21:01:35.470;NULL;
7145;NULL;6153;2016-02-12 21:03:36.863;2016-02-12 21:03:36.863;NULL;Radioaficionado
7146;NULL;6154;2016-02-12 21:07:12.580;2016-02-12 21:07:12.580;NULL;Radioaficionado
7148;NULL;6156;2016-02-12 21:15:52.667;2016-02-12 21:15:52.667;NULL;Radioaficionado
7149;NULL;6157;2016-02-12 21:17:59.883;2016-02-12 21:17:59.883;NULL;Radioaficionado
7150;NULL;6158;2016-02-12 21:19:57.900;2016-02-12 21:19:57.900;NULL;Radioaficionado
7151;NULL;6159;2016-02-12 21:21:35.777;2016-02-12 21:21:35.777;NULL;Radioaficionado
7153;NULL;6161;2016-02-12 21:30:39.230;2016-02-12 21:30:39.230;NULL;Radioaficionado
7154;NULL;6162;2016-02-15 14:25:30.863;2016-02-15 14:25:30.863;NULL;Radioaficionado
7155;NULL;6163;2016-02-15 14:27:00.380;2016-02-15 14:27:00.380;NULL;Radioaficionado
7156;NULL;6164;2016-02-15 14:27:53.220;2016-02-15 14:27:53.220;NULL;Radioaficionado
7157;NULL;6165;2016-02-15 14:28:43.863;2016-02-15 14:28:43.863;NULL;Radioaficionado
7158;NULL;6166;2016-02-15 14:39:28.317;2016-02-15 14:39:28.317;NULL;Acceso a internet
7159;7;6166;2016-02-15 14:39:28.317;2016-02-15 14:39:28.317;NULL;
7160;NULL;6167;2016-02-15 14:40:13.800;2016-02-15 14:40:13.800;NULL;Radioaficionado
7162;NULL;6169;2016-02-15 16:19:53.280;2016-02-15 16:19:53.280;NULL;Comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros
7164;NULL;6171;2016-02-15 16:33:40.423;2016-02-15 16:33:40.423;NULL;
7165;NULL;6172;2016-02-15 17:06:38.177;2016-02-15 17:06:38.177;NULL;
7166;NULL;6173;2016-02-15 17:14:09.117;2016-02-15 17:14:09.117;NULL;
7167;NULL;6174;2016-02-15 17:23:16.413;2016-02-15 17:23:16.413;NULL;
7168;NULL;6175;2016-02-15 17:23:43.070;2016-02-15 17:23:43.070;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Novicio
7169;NULL;6176;2016-02-15 17:30:59.337;2016-02-15 17:30:59.337;NULL;
7170;NULL;6177;2016-02-15 17:35:54.463;2016-02-15 17:35:54.463;NULL;
7173;NULL;6180;2016-02-15 17:42:57.603;2016-02-15 17:42:57.603;NULL;
7174;NULL;6181;2016-02-15 17:44:08.947;2016-02-15 17:44:08.947;NULL;Radioaficionado
7175;NULL;6182;2016-02-15 17:47:08.137;2016-02-15 17:47:08.137;NULL;Radioaficionado
7176;NULL;6183;2016-02-15 17:51:53.823;2016-02-15 17:51:53.823;NULL;
7177;NULL;6184;2016-02-15 18:02:32.620;2016-02-15 18:02:32.620;NULL;
7178;NULL;6185;2016-02-15 19:18:54.913;2016-02-15 19:18:54.913;NULL;
7179;NULL;6186;2016-02-15 19:21:18.663;2016-02-15 19:21:18.663;NULL;
7180;NULL;6187;2016-02-15 19:35:41.087;2016-02-15 19:35:41.087;NULL;
7181;NULL;6188;2016-02-15 19:39:46.757;2016-02-15 19:39:46.757;NULL;
7182;NULL;6189;2016-02-15 19:43:36.007;2016-02-15 19:43:36.007;NULL;
7183;NULL;6190;2016-02-15 19:52:25.403;2016-02-15 19:52:25.403;NULL;
7184;NULL;6191;2016-02-15 19:54:12.167;2016-02-15 19:54:12.167;NULL;
7185;NULL;6192;2016-02-15 19:56:31.933;2016-02-15 19:56:31.933;NULL;
7190;NULL;6197;2016-02-15 20:06:00.387;2016-02-15 20:06:00.387;NULL;
7191;NULL;6198;2016-02-15 20:15:12.857;2016-02-15 20:15:12.857;NULL;
7192;NULL;6199;2016-02-15 20:26:09.263;2016-02-15 20:26:09.263;NULL;
7193;NULL;6200;2016-02-15 20:40:31.313;2016-02-15 20:40:31.313;NULL;
7194;NULL;6201;2016-02-15 20:56:18.440;2016-02-15 20:56:18.440;NULL;
7195;NULL;6202;2016-02-15 21:00:41.503;2016-02-15 21:00:41.503;NULL;
7196;NULL;6203;2016-02-15 21:07:59.940;2016-02-15 21:07:59.940;NULL;
7197;NULL;6204;2016-02-15 21:09:48.517;2016-02-15 21:09:48.517;NULL;
7198;NULL;6205;2016-02-15 21:34:28.117;2016-02-15 21:34:28.117;NULL;
7199;NULL;6206;2016-02-15 21:42:03.320;2016-02-15 21:42:03.320;NULL;
7200;NULL;6207;2016-02-15 21:44:39.523;2016-02-15 21:44:39.523;NULL;Acceso a Internet
7201;NULL;6208;2016-02-15 21:45:30.240;2016-02-15 21:45:30.240;NULL;
7202;NULL;6209;2016-02-16 14:35:15.297;2016-02-16 14:35:15.297;NULL;Comunicaciones propias de la aeronavegabilidad
7203;18;6210;2016-02-16 14:38:49.077;2016-02-16 14:38:49.077;NULL;Asignación no exclusiva para el Servicio de sistema fijo por satélite (SFS)
7204;18;6211;2016-02-16 14:39:34.360;2016-02-16 14:39:34.360;NULL;Televisión Satelital por suscripción (DTH)
7205;NULL;6212;2016-02-16 14:40:26.003;2016-02-16 14:40:26.003;NULL;Actividad comercial de taxi aéreo
7207;NULL;6214;2016-02-16 14:41:33.657;2016-02-16 14:41:33.657;NULL;Comunicaciones aeronáuticas
7209;NULL;6216;2016-02-16 14:50:18.487;2016-02-16 14:50:18.487;NULL;radiocomunicaciones en aeronaves
7210;NULL;6217;2016-02-16 14:52:44.220;2016-02-16 14:52:44.220;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Superior
7211;NULL;6218;2016-02-16 14:59:15.080;2016-02-16 14:59:15.080;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Intermedia
7212;NULL;6219;2016-02-16 14:59:52.610;2016-02-16 14:59:52.610;NULL;Radio comunicacion para actividades fotograficas
7213;NULL;6220;2016-02-16 15:00:45.393;2016-02-16 15:00:45.393;NULL;Red de radiocomunicación privada, en comunicaciones propias de la empresa.
7214;NULL;6221;2016-02-16 15:02:16.707;2016-02-16 15:02:16.707;NULL;Red de radiocomunicación privada, en comunicaciones propias de la empresa.
7216;NULL;6223;2016-02-16 15:07:20.753;2016-02-16 15:07:20.753;NULL;Los rangos de frecuencias detallados en el Adendum V y VI del PNAF para la categoría Novicio y Banda Ciudadana
7217;NULL;6224;2016-02-16 15:13:49.877;2016-02-16 15:13:49.877;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría superior
7219;NULL;6226;2016-02-16 15:16:19.503;2016-02-16 15:16:19.503;NULL;Red de radiocomunicación privada, en comunicaciones propias de la empresa.
7220;NULL;6227;2016-02-16 15:20:03.207;2016-02-16 15:20:03.207;NULL;Los rangos de frecuencia detallados en el Adendum V del PNAF para la categoría intermedia
7222;NULL;6229;2016-02-16 15:27:10.097;2016-02-16 15:27:10.097;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría intermedia
7223;NULL;6230;2016-02-16 15:34:27.770;2016-02-16 15:34:27.770;NULL;Los rangos de frecuencias detallados en el Adendum  V del PNAF para la categoría novicio (Clase C)
7224;NULL;6231;2016-02-16 15:39:52.477;2016-02-16 15:39:52.477;NULL;Los rangos de frecuencias detalladas en el Adendum V del PNAF para la categoría Superior 
7225;NULL;6232;2016-02-16 15:46:42.383;2016-02-16 15:46:42.383;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Superior
7226;NULL;6233;2016-02-16 15:49:01.913;2016-02-16 15:49:01.913;NULL;Red de radiocomunicación privada, en comunicaciones propias de la empresa.
7227;NULL;6234;2016-02-16 15:52:00.947;2016-02-16 15:52:00.947;NULL;RADIOAFICIONADO
7228;NULL;6235;2016-02-16 15:53:22.070;2016-02-16 15:53:22.070;NULL;Unicamente para una red de radiocomunicación privada, (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
7229;NULL;6236;2016-02-16 15:54:53.867;2016-02-16 15:54:53.867;NULL;Unicamente para una red de radiocomunicación privada, (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
7230;NULL;6237;2016-02-16 15:56:39.210;2016-02-16 15:56:39.210;NULL;Unicamente para una red de radiocomunicación privada, (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
7231;NULL;6238;2016-02-16 15:57:23.727;2016-02-16 15:57:23.727;NULL;Unicamente para una red de radiocomunicación privada, (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros) 
7232;NULL;6239;2016-02-16 15:58:08.227;2016-02-16 15:58:08.227;NULL;ÚNICAMENTE PARA UNA RED DE RADIOCOMUNICACION PRIVADA (COMUNICACIONES DE VOZ PROPIAS DE AL EMPRESA, SIN LA POSIBILIDAD DE BRINDAR SERVICIOS A TERCEROS).
7233;NULL;6240;2016-02-16 15:59:35.070;2016-02-16 15:59:35.070;NULL;ÚNICAMENTE PARA UNA RED DE RADIOCOMUNICACION PRIVADA  (COMUNICACIONES DE VOZ PROPIAS DE AL EMPRESA, SIN LA POSIBILIDAD DE BRINDAR SERVICIOS A TERCEROS).
7234;NULL;6241;2016-02-16 16:00:31.087;2016-02-16 16:00:31.087;NULL;Actividades industriales. 
7235;NULL;6242;2016-02-16 16:14:23.947;2016-02-16 16:14:23.947;NULL;Los rangos de frecuencia detallados en el Adendum V del PNAF para la categoría superior
7237;NULL;6244;2016-02-16 16:26:02.310;2016-02-16 16:26:02.310;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría novicio
7238;NULL;6245;2016-02-16 16:33:25.840;2016-02-16 16:33:25.840;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría Novicio
7239;NULL;6246;2016-02-16 16:46:31.920;2016-02-16 16:46:31.920;NULL;Unicamente para una red de radiocomunicacion privada ( comunicaciones de voz propias del CATIE, sin la posibilidad de brindar servicios a terceros) 
7240;NULL;6247;2016-02-16 16:52:49.170;2016-02-16 16:52:49.170;NULL;Únicamente para una red de radiocomunicación (comunicaciones de voz propias de la empresa, privado sin la posibilidad de brindar servicios a terceros).
7241;NULL;6248;2016-02-16 16:53:39.687;2016-02-16 16:53:39.687;NULL;Únicamente para una red de radiocomunicación (comunicaciones de voz propias de la empresa, privado sin la posibilidad de brindar servicios a terceros).
7242;NULL;6249;2016-02-16 16:54:31.390;2016-02-16 16:54:31.390;NULL;Únicamente para una red de radiocomunicación (comunicaciones de voz propias de la empresa, privado sin la posibilidad de brindar servicios a terceros).
7243;NULL;6250;2016-02-16 17:02:55.470;2016-02-16 17:02:55.470;NULL;COMUNICACIONES MARITIMAS
7245;NULL;6252;2016-02-16 17:04:39.313;2016-02-16 17:04:39.313;NULL;RADIOAFICIONADO
7249;NULL;6256;2016-02-16 17:19:46.377;2016-02-16 17:19:46.377;NULL;Acceso a Internet
7251;NULL;6258;2016-02-16 17:22:56.160;2016-02-16 17:22:56.160;NULL;Únicamente para una red de radiocomunicación (comunicaciones de voz propias de la empresa, privado sin la posibilidad de brindar servicios a terceros).
7252;NULL;6259;2016-02-16 17:23:24.517;2016-02-16 17:23:24.517;NULL;Acceso a Internet
7254;NULL;6261;2016-02-16 17:33:51.537;2016-02-16 17:33:51.537;NULL;Acceso a Internet
7255;NULL;6262;2016-02-16 17:34:02.800;2016-02-16 17:34:02.800;NULL;
7256;NULL;6263;2016-02-16 17:35:20.037;2016-02-16 17:35:20.037;NULL;Acceso a Internet
7257;NULL;6264;2016-02-16 17:37:15.567;2016-02-16 17:37:15.567;NULL;
7259;NULL;6266;2016-02-16 17:55:36.023;2016-02-16 17:55:36.023;NULL;Acceso a Internet
7260;NULL;6267;2016-02-16 17:56:26.350;2016-02-16 17:56:26.350;NULL;Acceso a Internet
7261;NULL;6268;2016-02-16 17:56:54.587;2016-02-16 17:56:54.587;NULL;Acceso a Internet
7262;NULL;6269;2016-02-16 18:05:19.243;2016-02-16 18:05:19.243;NULL;
7263;NULL;6270;2016-02-16 18:06:51.757;2016-02-16 18:06:51.757;NULL;
7264;NULL;6271;2016-02-16 19:18:20.937;2016-02-16 19:18:20.937;NULL;Acceso a Internet
7265;NULL;6272;2016-02-16 19:20:47.750;2016-02-16 19:20:47.750;NULL;Acesso Internet
7266;18;6273;2016-02-16 19:22:05.313;2016-02-16 19:22:05.313;NULL;Acceso a Internet
7267;7;6273;2016-02-16 19:22:05.330;2016-02-16 19:22:05.330;NULL;
7268;NULL;6274;2016-02-16 19:23:19.517;2016-02-16 19:23:19.517;NULL;RADIOCOMUNICACION
7269;NULL;6275;2016-02-16 19:27:06.207;2016-02-16 19:27:06.207;NULL;Acceso a Internet
7270;NULL;6276;2016-02-16 19:36:46.267;2016-02-16 19:36:46.267;NULL;Acceso a Internet
7271;7;6276;2016-02-16 19:36:46.267;2016-02-16 19:36:46.267;NULL;
7272;NULL;6277;2016-02-16 19:39:38.160;2016-02-16 19:39:38.160;NULL;Acceso a Internet
7273;NULL;6277;2016-02-16 19:39:38.177;2016-02-16 19:39:38.177;NULL;
7275;NULL;6279;2016-02-16 19:43:48.487;2016-02-16 19:43:48.487;NULL;Acceso a Internet
7276;7;6279;2016-02-16 19:43:48.487;2016-02-16 19:43:48.487;NULL;
7277;NULL;6280;2016-02-16 19:44:09.880;2016-02-16 19:44:09.880;NULL;Únicamente para una red de radiocomunicación (comunicaciones de voz propias de la empresa, privado sin la posibilidad de brindar servicios a terceros).
7278;NULL;6281;2016-02-16 19:46:43.943;2016-02-16 19:46:43.943;NULL;Acceso a Internet
7279;7;6281;2016-02-16 19:46:43.943;2016-02-16 19:46:43.943;NULL;
7280;NULL;6282;2016-02-16 19:49:06.910;2016-02-16 19:49:06.910;NULL;Acceso a Internet
7281;7;6282;2016-02-16 19:49:06.910;2016-02-16 19:49:06.910;NULL;
7282;NULL;6283;2016-02-16 19:50:34.740;2016-02-16 19:50:34.740;NULL;
7283;NULL;6284;2016-02-16 19:51:00.333;2016-02-16 19:51:00.333;NULL;Únicamente para una red de radiocomunicación (comunicaciones de voz propias de la empresa, privado sin la posibilidad de brindar servicios a terceros).
7285;NULL;6286;2016-02-16 19:53:23.520;2016-02-16 19:53:23.520;NULL;Acceso a Internet
7286;7;6286;2016-02-16 19:53:23.520;2016-02-16 19:53:23.520;NULL;
7287;NULL;6287;2016-02-16 19:53:40.553;2016-02-16 19:53:40.553;NULL;Acceso a internet
7288;NULL;6288;2016-02-16 19:54:29.007;2016-02-16 19:54:29.007;NULL;
7290;NULL;6290;2016-02-16 19:56:09.910;2016-02-16 19:56:09.910;NULL;Acceso a Internet
7291;7;6290;2016-02-16 19:56:09.910;2016-02-16 19:56:09.910;NULL;
7292;NULL;6291;2016-02-16 19:56:54.083;2016-02-16 19:56:54.083;NULL;RADIOAFICIONADO
7293;NULL;6292;2016-02-16 20:01:06.973;2016-02-16 20:01:06.973;NULL;Acceso a Internet
7294;NULL;6293;2016-02-16 20:05:34.443;2016-02-16 20:05:34.443;NULL;UNICAMENTE PARA RED DE RADIOCOMUNICACION PRIVADA, EN COMUNICACIONES PROPIAS DE LA EMPRESA.
7295;NULL;6294;2016-02-16 20:06:57.960;2016-02-16 20:06:57.960;NULL;RADIOAFICIONADO
7297;3;6296;2016-02-16 20:08:42.990;2016-02-16 20:08:42.990;NULL;
7298;18;6296;2016-02-16 20:08:42.990;2016-02-16 20:08:42.990;NULL;Acceso a Internet
7299;18;6296;2016-02-16 20:08:43.007;2016-02-16 20:08:43.007;NULL;Voz sobre Internet
7300;18;6296;2016-02-16 20:08:43.007;2016-02-16 20:08:43.007;NULL;
7301;18;6296;2016-02-16 20:08:43.007;2016-02-16 20:08:43.007;NULL;Mensajería instantánea
7302;18;6296;2016-02-16 20:08:43.007;2016-02-16 20:08:43.007;NULL;Arrendamiento de canales Punto a Punto
7303;NULL;6296;2016-02-16 20:08:43.007;2016-02-16 20:08:43.007;NULL;Video-conferencia
7304;NULL;6297;2016-02-16 20:08:51.507;2016-02-16 20:08:51.507;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría novicio
7305;7;6298;2016-02-16 20:11:36.273;2016-02-16 20:11:36.273;NULL;
7306;NULL;6299;2016-02-16 20:13:50.633;2016-02-16 20:13:50.633;NULL;Únicamente para red de radiocomunicación privada, en comunicaciones propias de la empresa.
7307;NULL;6300;2016-02-16 20:15:28.697;2016-02-16 20:15:28.697;NULL;Los rangos de frecuencias detallados en el Adendum V del PNAF para la categoría novicio
7308;NULL;6301;2016-02-16 20:16:10.007;2016-02-16 20:16:10.007;NULL;Únicamente para una red de radiocomunicación privado  (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros).
7309;7;6302;2016-02-16 20:16:47.587;2016-02-16 20:16:47.587;NULL;Modalidad Pre-pago y Post-Pago
7310;NULL;6303;2016-02-16 20:30:11.930;2016-02-16 20:30:11.930;NULL;Únicamente para una red de radiocomunicación privado  (comunicaciones de voz propias de la empresa, sin la posibilidad de brindar servicios a terceros).
7311;3;6304;2016-02-16 20:30:37.947;2016-02-16 20:30:37.947;NULL;
7312;18;6304;2016-02-16 20:30:37.963;2016-02-16 20:30:37.963;NULL;Acceso a Internet
7313;18;6304;2016-02-16 20:30:37.963;2016-02-16 20:30:37.963;NULL;Canales punto a punto y multipunto
7314;3;6305;2016-02-16 20:34:48.213;2016-02-16 20:34:48.213;NULL;
7315;NULL;6305;2016-02-16 20:34:48.213;2016-02-16 20:34:48.213;NULL;Acceso a Internet
