id;sciservicio_id;titulo_habilitante_id;created_at;updated_at;nota;servicio
587;29;318;2015-11-18 17:19:49.550;2015-11-18 17:19:49.550;NULL;En la modalidad de Acceso a Internet por medio de enlaces en bandas de frecuencia de “uso libre”.
588;3;319;2015-11-18 17:47:51.703;2015-11-18 17:47:51.703;NULL;Servicio en modalidad de acceso a internet, usando bandas de frecuencia de uso libre.
589;NULL;320;2015-11-18 17:55:36.740;2015-11-18 17:55:36.740;NULL;
590;3;321;2015-11-18 19:22:27.790;2015-11-18 19:22:27.790;NULL;
591;18;321;2015-11-18 19:22:27.790;2015-11-18 19:22:27.790;NULL;Acceso a Internet
592;7;321;2015-11-18 19:22:27.807;2015-11-18 19:22:27.807;NULL;
593;3;322;2015-11-18 19:29:23.550;2015-11-18 19:29:23.550;NULL;
594;18;322;2015-11-18 19:29:23.550;2015-11-18 19:29:23.550;NULL;Acceso a Internet
595;7;322;2015-11-18 19:29:23.550;2015-11-18 19:29:23.550;NULL;
596;NULL;323;2015-11-18 19:59:20.663;2015-11-18 19:59:20.663;NULL;Red publica de telecomunicaciones basada en el despliegue de fibra optica hasta el hogar (FTTH) con tecnologia GPON (Gigabit-Capable Passive Optical Network) basada en el estándar ITU-TG.984
597;NULL;324;2015-11-18 19:59:47.803;2015-11-18 19:59:47.803;NULL;Acceso a Internet
598;7;325;2015-11-18 20:08:39.190;2015-11-18 20:08:39.190;NULL;Por medio de enlaces de fibra óptica de tipo FTTH utilizando el estándar ITU-T G.984
599;NULL;325;2015-11-18 20:08:39.190;2015-11-18 20:08:39.190;NULL;Acceso a internet, por medio de enlaces de fibra óptica de tipo FTTH utilizando el estándar ITU-T G.984
600;7;326;2015-11-18 20:25:56.380;2015-11-18 20:25:56.380;NULL;Servicio pre y post pago.
601;7;327;2015-11-18 20:31:27.397;2015-11-18 20:31:27.397;NULL;
602;NULL;328;2015-11-18 20:31:42.600;2015-11-18 20:31:42.600;NULL;Telefonía IP prepago
603;7;329;2015-11-18 20:47:03.167;2015-11-18 20:47:03.167;NULL;
604;18;330;2015-11-18 20:48:30.247;2015-11-18 20:48:30.247;NULL;Canales punto a punto
605;35;330;2015-11-18 20:48:30.247;2015-11-18 20:48:30.247;NULL;Acarreador de telefonía IP
606;35;330;2015-11-18 20:48:30.247;2015-11-18 20:48:30.247;NULL;Telefonía IP pre y post pago
615;NULL;334;2015-11-18 21:16:29.363;2015-11-18 21:16:29.363;NULL;Acceso a Internet
616;NULL;334;2015-11-18 21:16:29.380;2015-11-18 21:16:29.380;NULL;IPTV
620;7;336;2015-11-18 21:21:17.340;2015-11-18 21:21:17.340;NULL;
621;NULL;336;2015-11-18 21:21:17.357;2015-11-18 21:21:17.357;NULL;Carrier de Telefonía IP
622;NULL;336;2015-11-18 21:21:17.357;2015-11-18 21:21:17.357;NULL;Operador prepago móvil
623;7;337;2015-11-18 21:27:35.433;2015-11-18 21:27:35.433;NULL;
624;3;338;2015-11-18 21:33:19.857;2015-11-18 21:33:19.857;NULL;
625;NULL;338;2015-11-18 21:33:19.857;2015-11-18 21:33:19.857;NULL;Canales punto a punto y punto multipunto 
626;NULL;338;2015-11-18 21:33:19.857;2015-11-18 21:33:19.857;NULL;Acceso a Internet
627;NULL;338;2015-11-18 21:33:19.857;2015-11-18 21:33:19.857;NULL;Acarreador de Telefonía IP
628;NULL;338;2015-11-18 21:33:19.857;2015-11-18 21:33:19.857;NULL;Redes privadas virtuales (VPN)
632;7;342;2015-11-19 14:46:32.927;2015-11-19 14:46:32.927;NULL;Acarreador de telefonía IP
633;18;343;2015-11-19 14:46:57.043;2015-11-19 14:46:57.043;NULL;Televisión por cable
634;7;344;2015-11-19 15:06:42.010;2015-11-19 15:06:42.010;NULL;Prepago y post pago
635;18;345;2015-11-19 15:11:56.847;2015-11-19 15:11:56.847;NULL;Acarreador de enlaces punto a punto, punto multipunto y multipunto multipunto.
636;NULL;346;2015-11-19 15:32:42.423;2015-11-19 15:32:42.423;NULL;Acceso a internet
637;NULL;346;2015-11-19 15:32:42.440;2015-11-19 15:32:42.440;NULL;Enlaces punto a punto y punto multipunto
638;33;346;2015-11-19 15:32:42.440;2015-11-19 15:32:42.440;NULL;
639;NULL;346;2015-11-19 15:32:42.440;2015-11-19 15:32:42.440;NULL;VPN
640;7;347;2015-11-19 15:51:14.833;2015-11-19 15:51:14.833;NULL;
641;NULL;348;2015-11-19 15:59:20.587;2015-11-19 15:59:20.587;NULL;Operador móvil virtual.
642;4;349;2015-11-19 16:09:04.623;2015-11-19 16:09:04.623;NULL;
643;18;349;2015-11-19 16:09:04.623;2015-11-19 16:09:04.623;NULL;Acceso a Internet
644;18;349;2015-11-19 16:09:04.623;2015-11-19 16:09:04.623;NULL;
652;18;353;2015-11-19 16:46:44.007;2015-11-19 16:46:44.007;NULL;Acceso a Internet
653;33;353;2015-11-19 16:46:44.007;2015-11-19 16:46:44.007;NULL;
654;35;353;2015-11-19 16:46:44.007;2015-11-19 16:46:44.007;NULL;Canales punto a punto
655;29;353;2015-11-19 16:46:44.007;2015-11-19 16:46:44.007;NULL;
656;35;353;2015-11-19 16:46:44.007;2015-11-19 16:46:44.007;NULL;Redes privadas virtuales
657;18;354;2015-11-19 17:01:57.440;2015-11-19 17:01:57.440;NULL;Geolocalización automática de vehículos
658;7;355;2015-11-19 17:03:59.177;2015-11-19 17:03:59.177;NULL;
659;NULL;355;2015-11-19 17:03:59.177;2015-11-19 17:03:59.177;NULL;Mensajería instantánea
664;7;359;2015-11-19 17:16:15.360;2015-11-19 17:16:15.360;NULL;
672;7;364;2015-11-19 17:25:42.347;2015-11-19 17:25:42.347;NULL;
673;18;365;2015-11-19 17:38:36.323;2015-11-19 17:38:36.323;NULL;Transferencia de datos en la modalidad de acarreador por medio de fibra óptica, mediante tecnología OPGW.
674;3;366;2015-11-19 19:12:16.610;2015-11-19 19:12:16.610;NULL;
675;NULL;366;2015-11-19 19:12:16.627;2015-11-19 19:12:16.627;NULL;Acceso a internet.
676;NULL;366;2015-11-19 19:12:16.627;2015-11-19 19:12:16.627;NULL;Canales punto a punto
677;NULL;366;2015-11-19 19:12:16.627;2015-11-19 19:12:16.627;NULL;Canales punto a multipunto
678;NULL;366;2015-11-19 19:12:16.627;2015-11-19 19:12:16.627;NULL;Redes privadas virtuales (VPN)
685;NULL;369;2015-11-19 20:07:06.513;2015-11-19 20:07:06.513;NULL;Acarreador de telefonía IP
686;29;369;2015-11-19 20:07:06.513;2015-11-19 20:07:06.513;NULL;
687;NULL;369;2015-11-19 20:07:06.513;2015-11-19 20:07:06.513;NULL;Acceso a Internet
688;NULL;369;2015-11-19 20:07:06.527;2015-11-19 20:07:06.527;NULL;Canales punto a punto y punto multipunto
689;NULL;369;2015-11-19 20:07:06.527;2015-11-19 20:07:06.527;NULL;VPN
698;18;374;2015-11-19 20:47:13.083;2015-11-19 20:47:13.083;NULL;Canales punto a punto y punto multipunto
699;18;374;2015-11-19 20:47:13.083;2015-11-19 20:47:13.083;NULL;
700;7;375;2015-11-19 20:52:47.950;2015-11-19 20:52:47.950;NULL;
701;7;375;2015-11-19 20:52:47.950;2015-11-19 20:52:47.950;NULL;Telefonía IP - Preselección de Operador
702;NULL;375;2015-11-19 20:52:47.950;2015-11-19 20:52:47.950;NULL;Voz sobre Internet
703;3;376;2015-11-19 21:12:53.543;2015-11-19 21:12:53.543;NULL;
704;7;376;2015-11-19 21:12:53.543;2015-11-19 21:12:53.543;NULL;
705;NULL;376;2015-11-19 21:12:53.543;2015-11-19 21:12:53.543;NULL;Redes Privadas Virtuales 
706;NULL;376;2015-11-19 21:12:53.543;2015-11-19 21:12:53.543;NULL;Acceso a Internet
707;NULL;376;2015-11-19 21:12:53.543;2015-11-19 21:12:53.543;NULL;Videoconferencia
708;18;377;2015-11-19 21:19:44.117;2015-11-19 21:19:44.117;NULL;Televisión por cable
709;NULL;378;2015-11-19 21:30:22.190;2015-11-19 21:30:22.190;NULL;Transmisión de datos, de extremo a extremo, por medio de enlaces punto a punto
710;NULL;379;2015-11-19 21:50:28.837;2015-11-19 21:50:28.837;NULL;Canales punto a punto y multipunto
711;NULL;379;2015-11-19 21:50:28.837;2015-11-19 21:50:28.837;NULL;Acceso a Internet
712;3;379;2015-11-19 21:50:28.837;2015-11-19 21:50:28.837;NULL;
713;7;379;2015-11-19 21:50:28.837;2015-11-19 21:50:28.837;NULL;
714;1;380;2015-11-19 22:19:43.440;2015-11-19 22:19:43.440;NULL;
715;32;380;2015-11-19 22:19:43.447;2015-11-19 22:19:43.447;NULL;
716;NULL;380;2015-11-19 22:19:43.453;2015-11-19 22:19:43.453;NULL;asdfasdf
